path,label
0/mnist_3966-0.png,0
0/mnist_5662-0.png,0
0/mnist_1662-0.png,0
0/mnist_1292-0.png,0
0/mnist_691-0.png,0
0/mnist_3328-0.png,0
0/mnist_1069-0.png,0
0/mnist_4935-0.png,0
0/mnist_1228-0.png,0
0/mnist_568-0.png,0
0/mnist_1729-0.png,0
0/mnist_3554-0.png,0
0/mnist_5605-0.png,0
0/mnist_224-0.png,0
0/mnist_2014-0.png,0
0/mnist_186-0.png,0
0/mnist_1401-0.png,0
0/mnist_1316-0.png,0
0/mnist_4125-0.png,0
0/mnist_2182-0.png,0
0/mnist_2666-0.png,0
0/mnist_3129-0.png,0
0/mnist_1030-0.png,0
0/mnist_1891-0.png,0
0/mnist_5176-0.png,0
0/mnist_3837-0.png,0
0/mnist_3922-0.png,0
0/mnist_4668-0.png,0
0/mnist_4579-0.png,0
0/mnist_4784-0.png,0
0/mnist_1520-0.png,0
0/mnist_5825-0.png,0
0/mnist_1021-0.png,0
0/mnist_2204-0.png,0
0/mnist_2080-0.png,0
0/mnist_4436-0.png,0
0/mnist_763-0.png,0
0/mnist_961-0.png,0
0/mnist_1322-0.png,0
0/mnist_3224-0.png,0
0/mnist_5872-0.png,0
0/mnist_2505-0.png,0
0/mnist_2595-0.png,0
0/mnist_3954-0.png,0
0/mnist_3023-0.png,0
0/mnist_4222-0.png,0
0/mnist_4753-0.png,0
0/mnist_2029-0.png,0
0/mnist_2989-0.png,0
0/mnist_3133-0.png,0
0/mnist_495-0.png,0
0/mnist_63-0.png,0
0/mnist_2847-0.png,0
0/mnist_3620-0.png,0
0/mnist_1920-0.png,0
0/mnist_1429-0.png,0
0/mnist_5616-0.png,0
0/mnist_3777-0.png,0
0/mnist_4138-0.png,0
0/mnist_3818-0.png,0
0/mnist_4798-0.png,0
0/mnist_1950-0.png,0
0/mnist_1180-0.png,0
0/mnist_2837-0.png,0
0/mnist_1463-0.png,0
0/mnist_2596-0.png,0
0/mnist_3425-0.png,0
0/mnist_1450-0.png,0
0/mnist_4191-0.png,0
0/mnist_3515-0.png,0
0/mnist_4807-0.png,0
0/mnist_2450-0.png,0
0/mnist_2408-0.png,0
0/mnist_3619-0.png,0
0/mnist_907-0.png,0
0/mnist_3242-0.png,0
0/mnist_2951-0.png,0
0/mnist_5075-0.png,0
0/mnist_4980-0.png,0
0/mnist_1598-0.png,0
0/mnist_4063-0.png,0
0/mnist_1308-0.png,0
0/mnist_3579-0.png,0
0/mnist_4068-0.png,0
0/mnist_915-0.png,0
0/mnist_2037-0.png,0
0/mnist_4078-0.png,0
0/mnist_3893-0.png,0
0/mnist_4710-0.png,0
0/mnist_5690-0.png,0
0/mnist_2646-0.png,0
0/mnist_4747-0.png,0
0/mnist_2008-0.png,0
0/mnist_3671-0.png,0
0/mnist_4611-0.png,0
0/mnist_776-0.png,0
0/mnist_2547-0.png,0
0/mnist_2380-0.png,0
0/mnist_418-0.png,0
0/mnist_3632-0.png,0
0/mnist_5892-0.png,0
0/mnist_813-0.png,0
0/mnist_3942-0.png,0
0/mnist_5745-0.png,0
0/mnist_4094-0.png,0
0/mnist_5361-0.png,0
0/mnist_98-0.png,0
0/mnist_3285-0.png,0
0/mnist_4298-0.png,0
0/mnist_2769-0.png,0
0/mnist_4041-0.png,0
0/mnist_994-0.png,0
0/mnist_783-0.png,0
0/mnist_2526-0.png,0
0/mnist_267-0.png,0
0/mnist_5838-0.png,0
0/mnist_5457-0.png,0
0/mnist_1416-0.png,0
0/mnist_4783-0.png,0
0/mnist_4290-0.png,0
0/mnist_1178-0.png,0
0/mnist_2592-0.png,0
0/mnist_21-0.png,0
0/mnist_1508-0.png,0
0/mnist_140-0.png,0
0/mnist_3864-0.png,0
0/mnist_4414-0.png,0
0/mnist_2540-0.png,0
0/mnist_1511-0.png,0
0/mnist_3876-0.png,0
0/mnist_4729-0.png,0
0/mnist_4072-0.png,0
0/mnist_3648-0.png,0
0/mnist_3453-0.png,0
0/mnist_3460-0.png,0
0/mnist_5230-0.png,0
0/mnist_2528-0.png,0
0/mnist_5492-0.png,0
0/mnist_1207-0.png,0
0/mnist_2620-0.png,0
0/mnist_903-0.png,0
0/mnist_5257-0.png,0
0/mnist_3146-0.png,0
0/mnist_94-0.png,0
0/mnist_5291-0.png,0
0/mnist_5610-0.png,0
0/mnist_1779-0.png,0
0/mnist_1708-0.png,0
0/mnist_5090-0.png,0
0/mnist_2779-0.png,0
0/mnist_4283-0.png,0
0/mnist_5462-0.png,0
0/mnist_1454-0.png,0
0/mnist_673-0.png,0
0/mnist_2694-0.png,0
0/mnist_2897-0.png,0
0/mnist_1074-0.png,0
0/mnist_141-0.png,0
0/mnist_3270-0.png,0
0/mnist_969-0.png,0
0/mnist_5518-0.png,0
0/mnist_953-0.png,0
0/mnist_4119-0.png,0
0/mnist_5332-0.png,0
0/mnist_2491-0.png,0
0/mnist_4999-0.png,0
0/mnist_1203-0.png,0
0/mnist_1211-0.png,0
0/mnist_2738-0.png,0
0/mnist_4647-0.png,0
0/mnist_2319-0.png,0
0/mnist_2984-0.png,0
0/mnist_621-0.png,0
0/mnist_5442-0.png,0
0/mnist_5660-0.png,0
0/mnist_5853-0.png,0
0/mnist_1627-0.png,0
0/mnist_2298-0.png,0
0/mnist_551-0.png,0
0/mnist_3545-0.png,0
0/mnist_5798-0.png,0
0/mnist_4193-0.png,0
0/mnist_4864-0.png,0
0/mnist_3696-0.png,0
0/mnist_1275-0.png,0
0/mnist_4697-0.png,0
0/mnist_5433-0.png,0
0/mnist_300-0.png,0
0/mnist_5192-0.png,0
0/mnist_5527-0.png,0
0/mnist_4951-0.png,0
0/mnist_3522-0.png,0
0/mnist_5528-0.png,0
0/mnist_3041-0.png,0
0/mnist_2947-0.png,0
0/mnist_39-0.png,0
0/mnist_2114-0.png,0
0/mnist_4235-0.png,0
0/mnist_2357-0.png,0
0/mnist_995-0.png,0
0/mnist_1904-0.png,0
0/mnist_3691-0.png,0
0/mnist_1712-0.png,0
0/mnist_2788-0.png,0
0/mnist_5081-0.png,0
0/mnist_5308-0.png,0
0/mnist_2550-0.png,0
0/mnist_2221-0.png,0
0/mnist_1146-0.png,0
0/mnist_4931-0.png,0
0/mnist_630-0.png,0
0/mnist_1352-0.png,0
0/mnist_4965-0.png,0
0/mnist_1315-0.png,0
0/mnist_3530-0.png,0
0/mnist_2794-0.png,0
0/mnist_3679-0.png,0
0/mnist_5899-0.png,0
0/mnist_1434-0.png,0
0/mnist_4091-0.png,0
0/mnist_1088-0.png,0
0/mnist_5504-0.png,0
0/mnist_5233-0.png,0
0/mnist_2483-0.png,0
0/mnist_2300-0.png,0
0/mnist_2860-0.png,0
0/mnist_4631-0.png,0
0/mnist_1604-0.png,0
0/mnist_5403-0.png,0
0/mnist_1655-0.png,0
0/mnist_4908-0.png,0
0/mnist_1202-0.png,0
0/mnist_5914-0.png,0
0/mnist_5247-0.png,0
0/mnist_3149-0.png,0
0/mnist_4975-0.png,0
0/mnist_3033-0.png,0
0/mnist_2999-0.png,0
0/mnist_949-0.png,0
0/mnist_3950-0.png,0
0/mnist_5885-0.png,0
0/mnist_3655-0.png,0
0/mnist_2995-0.png,0
0/mnist_5260-0.png,0
0/mnist_5510-0.png,0
0/mnist_1168-0.png,0
0/mnist_2460-0.png,0
0/mnist_4418-0.png,0
0/mnist_839-0.png,0
0/mnist_2942-0.png,0
0/mnist_5624-0.png,0
0/mnist_5400-0.png,0
0/mnist_3921-0.png,0
0/mnist_3112-0.png,0
0/mnist_5410-0.png,0
0/mnist_3910-0.png,0
0/mnist_513-0.png,0
0/mnist_5716-0.png,0
0/mnist_4848-0.png,0
0/mnist_2588-0.png,0
0/mnist_4061-0.png,0
0/mnist_4832-0.png,0
0/mnist_1940-0.png,0
0/mnist_4990-0.png,0
0/mnist_2112-0.png,0
0/mnist_5561-0.png,0
0/mnist_823-0.png,0
0/mnist_2175-0.png,0
0/mnist_2108-0.png,0
0/mnist_2969-0.png,0
0/mnist_1691-0.png,0
0/mnist_2377-0.png,0
0/mnist_3895-0.png,0
0/mnist_1466-0.png,0
0/mnist_5828-0.png,0
0/mnist_2781-0.png,0
0/mnist_5435-0.png,0
0/mnist_591-0.png,0
0/mnist_3884-0.png,0
0/mnist_4086-0.png,0
0/mnist_531-0.png,0
0/mnist_4409-0.png,0
0/mnist_2908-0.png,0
0/mnist_2811-0.png,0
0/mnist_3919-0.png,0
0/mnist_4698-0.png,0
0/mnist_2367-0.png,0
0/mnist_5606-0.png,0
0/mnist_5030-0.png,0
0/mnist_756-0.png,0
0/mnist_3011-0.png,0
0/mnist_5304-0.png,0
0/mnist_2709-0.png,0
0/mnist_4870-0.png,0
0/mnist_3555-0.png,0
0/mnist_948-0.png,0
0/mnist_3723-0.png,0
0/mnist_2463-0.png,0
0/mnist_1812-0.png,0
0/mnist_2296-0.png,0
0/mnist_3805-0.png,0
0/mnist_5121-0.png,0
0/mnist_4644-0.png,0
0/mnist_4248-0.png,0
0/mnist_1365-0.png,0
0/mnist_1789-0.png,0
0/mnist_4915-0.png,0
0/mnist_4453-0.png,0
0/mnist_5111-0.png,0
0/mnist_1637-0.png,0
0/mnist_599-0.png,0
0/mnist_2272-0.png,0
0/mnist_462-0.png,0
0/mnist_2510-0.png,0
0/mnist_5920-0.png,0
0/mnist_5443-0.png,0
0/mnist_3287-0.png,0
0/mnist_1951-0.png,0
0/mnist_4917-0.png,0
0/mnist_73-0.png,0
0/mnist_69-0.png,0
0/mnist_3707-0.png,0
0/mnist_1750-0.png,0
0/mnist_4810-0.png,0
0/mnist_1557-0.png,0
0/mnist_346-0.png,0
0/mnist_152-0.png,0
0/mnist_1963-0.png,0
0/mnist_3079-0.png,0
0/mnist_2562-0.png,0
0/mnist_4755-0.png,0
0/mnist_5909-0.png,0
0/mnist_1340-0.png,0
0/mnist_2004-0.png,0
0/mnist_1616-0.png,0
0/mnist_5007-0.png,0
0/mnist_4415-0.png,0
0/mnist_4088-0.png,0
0/mnist_2496-0.png,0
0/mnist_4735-0.png,0
0/mnist_4310-0.png,0
0/mnist_3532-0.png,0
0/mnist_2634-0.png,0
0/mnist_1010-0.png,0
0/mnist_4282-0.png,0
0/mnist_1754-0.png,0
0/mnist_2670-0.png,0
0/mnist_4547-0.png,0
0/mnist_877-0.png,0
0/mnist_28-0.png,0
0/mnist_841-0.png,0
0/mnist_5322-0.png,0
0/mnist_4304-0.png,0
0/mnist_4634-0.png,0
0/mnist_1367-0.png,0
0/mnist_845-0.png,0
0/mnist_2869-0.png,0
0/mnist_608-0.png,0
0/mnist_2959-0.png,0
0/mnist_4998-0.png,0
0/mnist_5190-0.png,0
0/mnist_491-0.png,0
0/mnist_5584-0.png,0
0/mnist_4202-0.png,0
0/mnist_1464-0.png,0
0/mnist_4834-0.png,0
0/mnist_5311-0.png,0
0/mnist_4628-0.png,0
0/mnist_212-0.png,0
0/mnist_3685-0.png,0
0/mnist_2052-0.png,0
0/mnist_2278-0.png,0
0/mnist_614-0.png,0
0/mnist_5026-0.png,0
0/mnist_2549-0.png,0
0/mnist_2737-0.png,0
0/mnist_225-0.png,0
0/mnist_1590-0.png,0
0/mnist_4450-0.png,0
0/mnist_5407-0.png,0
0/mnist_5529-0.png,0
0/mnist_5614-0.png,0
0/mnist_5045-0.png,0
0/mnist_889-0.png,0
0/mnist_2961-0.png,0
0/mnist_2251-0.png,0
0/mnist_5129-0.png,0
0/mnist_5438-0.png,0
0/mnist_5151-0.png,0
0/mnist_4121-0.png,0
0/mnist_762-0.png,0
0/mnist_5777-0.png,0
0/mnist_5551-0.png,0
0/mnist_2572-0.png,0
0/mnist_1761-0.png,0
0/mnist_190-0.png,0
0/mnist_76-0.png,0
0/mnist_83-0.png,0
0/mnist_3310-0.png,0
0/mnist_968-0.png,0
0/mnist_2755-0.png,0
0/mnist_4-0.png,0
0/mnist_3717-0.png,0
0/mnist_672-0.png,0
0/mnist_5562-0.png,0
0/mnist_3497-0.png,0
0/mnist_5042-0.png,0
0/mnist_3281-0.png,0
0/mnist_3601-0.png,0
0/mnist_2025-0.png,0
0/mnist_3395-0.png,0
0/mnist_2253-0.png,0
0/mnist_5217-0.png,0
0/mnist_2405-0.png,0
0/mnist_1522-0.png,0
0/mnist_2683-0.png,0
0/mnist_2400-0.png,0
0/mnist_689-0.png,0
0/mnist_4240-0.png,0
0/mnist_3345-0.png,0
0/mnist_5773-0.png,0
0/mnist_4566-0.png,0
0/mnist_1071-0.png,0
0/mnist_3609-0.png,0
0/mnist_4543-0.png,0
0/mnist_3366-0.png,0
0/mnist_4362-0.png,0
0/mnist_4496-0.png,0
0/mnist_24-0.png,0
0/mnist_5907-0.png,0
0/mnist_832-0.png,0
0/mnist_2199-0.png,0
0/mnist_427-0.png,0
0/mnist_135-0.png,0
0/mnist_2638-0.png,0
0/mnist_4447-0.png,0
0/mnist_729-0.png,0
0/mnist_2898-0.png,0
0/mnist_4898-0.png,0
0/mnist_3582-0.png,0
0/mnist_2192-0.png,0
0/mnist_248-0.png,0
0/mnist_4859-0.png,0
0/mnist_1504-0.png,0
0/mnist_217-0.png,0
0/mnist_4013-0.png,0
0/mnist_5077-0.png,0
0/mnist_4026-0.png,0
0/mnist_5371-0.png,0
0/mnist_554-0.png,0
0/mnist_5110-0.png,0
0/mnist_3217-0.png,0
0/mnist_2248-0.png,0
0/mnist_4180-0.png,0
0/mnist_4071-0.png,0
0/mnist_5376-0.png,0
0/mnist_3264-0.png,0
0/mnist_1273-0.png,0
0/mnist_1212-0.png,0
0/mnist_2633-0.png,0
0/mnist_5211-0.png,0
0/mnist_3587-0.png,0
0/mnist_580-0.png,0
0/mnist_3451-0.png,0
0/mnist_3580-0.png,0
0/mnist_4045-0.png,0
0/mnist_4599-0.png,0
0/mnist_4849-0.png,0
0/mnist_3916-0.png,0
0/mnist_59-0.png,0
0/mnist_3823-0.png,0
0/mnist_1127-0.png,0
0/mnist_760-0.png,0
0/mnist_914-0.png,0
0/mnist_4679-0.png,0
0/mnist_842-0.png,0
0/mnist_1917-0.png,0
0/mnist_1304-0.png,0
0/mnist_1491-0.png,0
0/mnist_162-0.png,0
0/mnist_4142-0.png,0
0/mnist_2454-0.png,0
0/mnist_3076-0.png,0
0/mnist_5349-0.png,0
0/mnist_4878-0.png,0
0/mnist_3688-0.png,0
0/mnist_5752-0.png,0
0/mnist_1985-0.png,0
0/mnist_4481-0.png,0
0/mnist_765-0.png,0
0/mnist_1759-0.png,0
0/mnist_2488-0.png,0
1/mnist_1416-1.png,1
1/mnist_6484-1.png,1
1/mnist_4991-1.png,1
1/mnist_6394-1.png,1
1/mnist_5681-1.png,1
1/mnist_5981-1.png,1
1/mnist_4167-1.png,1
1/mnist_5631-1.png,1
1/mnist_430-1.png,1
1/mnist_2351-1.png,1
1/mnist_4741-1.png,1
1/mnist_6278-1.png,1
1/mnist_3011-1.png,1
1/mnist_1089-1.png,1
1/mnist_6403-1.png,1
1/mnist_5102-1.png,1
1/mnist_6059-1.png,1
1/mnist_353-1.png,1
1/mnist_4657-1.png,1
1/mnist_4489-1.png,1
1/mnist_2835-1.png,1
1/mnist_36-1.png,1
1/mnist_3377-1.png,1
1/mnist_570-1.png,1
1/mnist_62-1.png,1
1/mnist_178-1.png,1
1/mnist_4314-1.png,1
1/mnist_2142-1.png,1
1/mnist_2606-1.png,1
1/mnist_593-1.png,1
1/mnist_3808-1.png,1
1/mnist_1235-1.png,1
1/mnist_6650-1.png,1
1/mnist_897-1.png,1
1/mnist_2538-1.png,1
1/mnist_3333-1.png,1
1/mnist_1747-1.png,1
1/mnist_6213-1.png,1
1/mnist_1936-1.png,1
1/mnist_336-1.png,1
1/mnist_2109-1.png,1
1/mnist_4836-1.png,1
1/mnist_3316-1.png,1
1/mnist_2760-1.png,1
1/mnist_4514-1.png,1
1/mnist_1581-1.png,1
1/mnist_2797-1.png,1
1/mnist_2310-1.png,1
1/mnist_3965-1.png,1
1/mnist_5063-1.png,1
1/mnist_5461-1.png,1
1/mnist_6435-1.png,1
1/mnist_1908-1.png,1
1/mnist_3409-1.png,1
1/mnist_5198-1.png,1
1/mnist_3246-1.png,1
1/mnist_2499-1.png,1
1/mnist_4771-1.png,1
1/mnist_4694-1.png,1
1/mnist_2988-1.png,1
1/mnist_2026-1.png,1
1/mnist_919-1.png,1
1/mnist_262-1.png,1
1/mnist_9-1.png,1
1/mnist_5994-1.png,1
1/mnist_925-1.png,1
1/mnist_5338-1.png,1
1/mnist_4011-1.png,1
1/mnist_877-1.png,1
1/mnist_3882-1.png,1
1/mnist_4170-1.png,1
1/mnist_4220-1.png,1
1/mnist_5540-1.png,1
1/mnist_1180-1.png,1
1/mnist_5336-1.png,1
1/mnist_576-1.png,1
1/mnist_3406-1.png,1
1/mnist_5992-1.png,1
1/mnist_55-1.png,1
1/mnist_710-1.png,1
1/mnist_38-1.png,1
1/mnist_5421-1.png,1
1/mnist_3670-1.png,1
1/mnist_577-1.png,1
1/mnist_677-1.png,1
1/mnist_775-1.png,1
1/mnist_4307-1.png,1
1/mnist_4108-1.png,1
1/mnist_3887-1.png,1
1/mnist_2027-1.png,1
1/mnist_3569-1.png,1
1/mnist_2368-1.png,1
1/mnist_1045-1.png,1
1/mnist_367-1.png,1
1/mnist_4192-1.png,1
1/mnist_5630-1.png,1
1/mnist_1364-1.png,1
1/mnist_3680-1.png,1
1/mnist_3644-1.png,1
1/mnist_4597-1.png,1
1/mnist_1100-1.png,1
1/mnist_3285-1.png,1
1/mnist_4532-1.png,1
1/mnist_2150-1.png,1
1/mnist_2365-1.png,1
1/mnist_6280-1.png,1
1/mnist_5347-1.png,1
1/mnist_1306-1.png,1
1/mnist_113-1.png,1
1/mnist_4577-1.png,1
1/mnist_848-1.png,1
1/mnist_1230-1.png,1
1/mnist_2684-1.png,1
1/mnist_686-1.png,1
1/mnist_3604-1.png,1
1/mnist_6018-1.png,1
1/mnist_1815-1.png,1
1/mnist_1942-1.png,1
1/mnist_4003-1.png,1
1/mnist_6258-1.png,1
1/mnist_131-1.png,1
1/mnist_2536-1.png,1
1/mnist_968-1.png,1
1/mnist_2951-1.png,1
1/mnist_2654-1.png,1
1/mnist_2262-1.png,1
1/mnist_5228-1.png,1
1/mnist_7-1.png,1
1/mnist_1638-1.png,1
1/mnist_4615-1.png,1
1/mnist_1691-1.png,1
1/mnist_5908-1.png,1
1/mnist_1738-1.png,1
1/mnist_3306-1.png,1
1/mnist_4432-1.png,1
1/mnist_5579-1.png,1
1/mnist_3661-1.png,1
1/mnist_2406-1.png,1
1/mnist_4256-1.png,1
1/mnist_493-1.png,1
1/mnist_2031-1.png,1
1/mnist_737-1.png,1
1/mnist_4450-1.png,1
1/mnist_4444-1.png,1
1/mnist_5299-1.png,1
1/mnist_5763-1.png,1
1/mnist_209-1.png,1
1/mnist_6002-1.png,1
1/mnist_2268-1.png,1
1/mnist_3282-1.png,1
1/mnist_3776-1.png,1
1/mnist_566-1.png,1
1/mnist_1055-1.png,1
1/mnist_499-1.png,1
1/mnist_443-1.png,1
1/mnist_984-1.png,1
1/mnist_4898-1.png,1
1/mnist_3488-1.png,1
1/mnist_1171-1.png,1
1/mnist_1213-1.png,1
1/mnist_4401-1.png,1
1/mnist_376-1.png,1
1/mnist_969-1.png,1
1/mnist_3886-1.png,1
1/mnist_2481-1.png,1
1/mnist_5160-1.png,1
1/mnist_30-1.png,1
1/mnist_316-1.png,1
1/mnist_3295-1.png,1
1/mnist_4023-1.png,1
1/mnist_3613-1.png,1
1/mnist_3135-1.png,1
1/mnist_6581-1.png,1
1/mnist_4286-1.png,1
1/mnist_833-1.png,1
1/mnist_4567-1.png,1
1/mnist_6355-1.png,1
1/mnist_3365-1.png,1
1/mnist_3884-1.png,1
1/mnist_3933-1.png,1
1/mnist_2843-1.png,1
1/mnist_756-1.png,1
1/mnist_6596-1.png,1
1/mnist_2038-1.png,1
1/mnist_2447-1.png,1
1/mnist_1913-1.png,1
1/mnist_2635-1.png,1
1/mnist_28-1.png,1
1/mnist_988-1.png,1
1/mnist_5688-1.png,1
1/mnist_6668-1.png,1
1/mnist_4017-1.png,1
1/mnist_10-1.png,1
1/mnist_3699-1.png,1
1/mnist_1525-1.png,1
1/mnist_4739-1.png,1
1/mnist_4560-1.png,1
1/mnist_5499-1.png,1
1/mnist_2421-1.png,1
1/mnist_3368-1.png,1
1/mnist_2125-1.png,1
1/mnist_304-1.png,1
1/mnist_1477-1.png,1
1/mnist_1228-1.png,1
1/mnist_5867-1.png,1
1/mnist_3423-1.png,1
1/mnist_6111-1.png,1
1/mnist_1764-1.png,1
1/mnist_3449-1.png,1
1/mnist_6693-1.png,1
1/mnist_4795-1.png,1
1/mnist_3014-1.png,1
1/mnist_3777-1.png,1
1/mnist_5889-1.png,1
1/mnist_2597-1.png,1
1/mnist_3826-1.png,1
1/mnist_3099-1.png,1
1/mnist_5245-1.png,1
1/mnist_5108-1.png,1
1/mnist_2959-1.png,1
1/mnist_2503-1.png,1
1/mnist_3264-1.png,1
1/mnist_957-1.png,1
1/mnist_4674-1.png,1
1/mnist_4441-1.png,1
1/mnist_1388-1.png,1
1/mnist_5028-1.png,1
1/mnist_4863-1.png,1
1/mnist_5019-1.png,1
1/mnist_1110-1.png,1
1/mnist_4671-1.png,1
1/mnist_1086-1.png,1
1/mnist_3823-1.png,1
1/mnist_3642-1.png,1
1/mnist_6530-1.png,1
1/mnist_5277-1.png,1
1/mnist_1792-1.png,1
1/mnist_895-1.png,1
1/mnist_422-1.png,1
1/mnist_3195-1.png,1
1/mnist_337-1.png,1
1/mnist_3581-1.png,1
1/mnist_2624-1.png,1
1/mnist_5778-1.png,1
1/mnist_1080-1.png,1
1/mnist_2791-1.png,1
1/mnist_6335-1.png,1
1/mnist_1651-1.png,1
1/mnist_6452-1.png,1
1/mnist_5500-1.png,1
1/mnist_4601-1.png,1
1/mnist_1340-1.png,1
1/mnist_598-1.png,1
1/mnist_6546-1.png,1
1/mnist_5265-1.png,1
1/mnist_4729-1.png,1
1/mnist_4046-1.png,1
1/mnist_556-1.png,1
1/mnist_2219-1.png,1
1/mnist_2416-1.png,1
1/mnist_4027-1.png,1
1/mnist_1108-1.png,1
1/mnist_3501-1.png,1
1/mnist_5988-1.png,1
1/mnist_5694-1.png,1
1/mnist_1576-1.png,1
1/mnist_3697-1.png,1
1/mnist_155-1.png,1
1/mnist_3533-1.png,1
1/mnist_910-1.png,1
1/mnist_1131-1.png,1
1/mnist_6476-1.png,1
1/mnist_2199-1.png,1
1/mnist_6314-1.png,1
1/mnist_1960-1.png,1
1/mnist_3352-1.png,1
1/mnist_4139-1.png,1
1/mnist_5434-1.png,1
1/mnist_2868-1.png,1
1/mnist_6591-1.png,1
1/mnist_884-1.png,1
1/mnist_4949-1.png,1
1/mnist_688-1.png,1
1/mnist_4869-1.png,1
1/mnist_4929-1.png,1
1/mnist_4525-1.png,1
1/mnist_1321-1.png,1
1/mnist_5782-1.png,1
1/mnist_5443-1.png,1
1/mnist_71-1.png,1
1/mnist_6271-1.png,1
1/mnist_5993-1.png,1
1/mnist_1924-1.png,1
1/mnist_1201-1.png,1
1/mnist_39-1.png,1
1/mnist_552-1.png,1
1/mnist_4697-1.png,1
1/mnist_3395-1.png,1
1/mnist_1218-1.png,1
1/mnist_6234-1.png,1
1/mnist_4776-1.png,1
1/mnist_4319-1.png,1
1/mnist_608-1.png,1
1/mnist_6047-1.png,1
1/mnist_6504-1.png,1
1/mnist_4792-1.png,1
1/mnist_4481-1.png,1
1/mnist_6034-1.png,1
1/mnist_2424-1.png,1
1/mnist_5948-1.png,1
1/mnist_2905-1.png,1
1/mnist_659-1.png,1
1/mnist_1408-1.png,1
1/mnist_1243-1.png,1
1/mnist_1601-1.png,1
1/mnist_3947-1.png,1
1/mnist_3249-1.png,1
1/mnist_2924-1.png,1
1/mnist_872-1.png,1
1/mnist_4402-1.png,1
1/mnist_1985-1.png,1
1/mnist_5047-1.png,1
1/mnist_5757-1.png,1
1/mnist_4068-1.png,1
1/mnist_4261-1.png,1
1/mnist_6083-1.png,1
1/mnist_14-1.png,1
1/mnist_2800-1.png,1
1/mnist_703-1.png,1
1/mnist_3331-1.png,1
1/mnist_5726-1.png,1
1/mnist_2212-1.png,1
1/mnist_1120-1.png,1
1/mnist_1739-1.png,1
1/mnist_1547-1.png,1
1/mnist_5358-1.png,1
1/mnist_3912-1.png,1
1/mnist_2352-1.png,1
1/mnist_1878-1.png,1
1/mnist_5990-1.png,1
1/mnist_6344-1.png,1
1/mnist_4344-1.png,1
1/mnist_6652-1.png,1
